name;url;visited;hasManagementPlan;email
Resex Lago do Cuniã;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-lago-%20do-cunia/resex-lago-cunia;TRUE;TRUE;
Resex Mapuá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-mapua/resex-mapua;TRUE;FALSE;
Resex Marinha Mestre Lucindo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-marinha-mestre-lucindo/resex-marinha-mestre-lucindo;TRUE;TRUE;ngi.salgadoparaense@icmbio.gov.br
Resex Médio Juruá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-medio-jurua/resex-medio-jurua;TRUE;TRUE;
Resex Renascer;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-renascer/resex-renascer;TRUE;TRUE;
Resex Rio Iriri;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-rio-iriri/resex-rio-iriri;TRUE;TRUE;
Resex Rio Unini;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-rio-unini/resex-rio-unini;TRUE;TRUE;
Resex Riozinho da Liberdade;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-riozinho-da-liberdade/resex-riozinho-da-liberdade;TRUE;FALSE;
Resex Tapajós-Arapiuns;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-tapajos/resex-tapajos;TRUE;TRUE;
Resex Verde para Sempre;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-verde-para-sempre/resex-verde-para-sempre;TRUE;TRUE;
RPPN Dr. Daisaku Ikeda;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rppn-dr-daisaku-ikeda/rppn-dr-daisaku-ikeda;TRUE;TRUE;
APA da Barra do Rio Mamanguape;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-da-barra-do-rio-mamanguape/apa-da-barra-do-rio-mamanguape;TRUE;FALSE;
APA da Costa dos Corais;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-da-costa-dos-corais/apa-costa-dos-corais;TRUE;FALSE;
APA de Cairuçu;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-de-cairucu/apa-de-cairucu;TRUE;TRUE;
APA de Fernando de Noronha - Rocas - São Pedro e São Paulo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-de-fernando-de-noronha-rocas-sao-pedro-e-sao-paulo/apa-de-fernando-de-noronha-rocas-sao-pedro-e-sao-paulo;TRUE;TRUE;
APA de Guaraqueçaba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-de-guaraquecaba/apa-de-guaraquecaba;TRUE;TRUE;
APA Delta do Parnaíba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-delta-do-parnaiba/apa-delta-do-parnaiba;TRUE;TRUE;
APA do Arquipélago de São Pedro e São Paulo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/area-de-protecao-ambiental-do-sao-pedro-e-sao-paulo/area-de-protecao-ambiental-do-sao-pedro-e-sao-paulo;TRUE;FALSE;
APA do Arquipélago de Trindade e Martim Vaz;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-do-arquipelago-de-trindade-e-martim-vaz/apa-do-arquipelago-de-trindade-e-martim-vaz;TRUE;FALSE;
Área de Proteção Ambiental Delta do Parnaíba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-delta-do-parnaiba/informacoes-sobre-visitacao-apa-delta-do-parnaiba/area-de-protecao-ambiental-delta-do-parnaiba;TRUE;FALSE;
Arie Ilhas da Queimada Pequena e Queimada Grande;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/arie-ilhas-da-queimada-pequena-e-queimada-grande/arie-ilhas-da-queimada-pequena-e-queimada-grande;TRUE;FALSE;
Esec da Guanabara;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/esec-da-guanabara/esec-da-guanabara;TRUE;TRUE;
Parna do Superagui;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/parna-do-superagui/parna-do-superagui;TRUE;TRUE;
Rebio Atol das Rocas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/rebio-atol-das-rocas/rebio-atol-das-rocas;TRUE;TRUE;
Refúgio de Alcatrazes;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/refugio-de-alcatrazes/refugio-de-alcatrazes;TRUE;TRUE;ngi.alcatrazes@icmbio.gov.br,usopublico.alcatrazes@icmbio.gov.br
Resex Batoque;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-batoque/resex-batoque;TRUE;TRUE;
Resex Chocoaré- Mato Grosso;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-chocoare-mato-grosso/resex-chocoare-mato-grosso;TRUE;TRUE;ngi.salgadoparaense@icmbio.gov.br
Resex de Canavieiras;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resexdecanavieiras/resexdecanavieiras;TRUE;TRUE;
Resex de Cassurubá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-de-cassuruba/resex-de-cassuruba;TRUE;TRUE;
Resex de Cururupu;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-de-cururupu/resex-de-cururupu;TRUE;TRUE;
Resex de São João da Ponta;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-de-sao-joao-da-ponta/resex-de-sao-joao-da-ponta;TRUE;TRUE;ngi.salgadoparaense@icmbio.gov.br
Resex Gurupi-Piriá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-gurupi-piria/resex-ghurupi-piria;TRUE;FALSE;
Resex Itapetininga;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-itapetininga/resex-itapetininga;TRUE;FALSE;
Resex Marinha da Baia do Iguape;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-da-baia-do-iguape/resex-marinha-da-baia-do-iguape;TRUE;TRUE;
Resex Marinha da Lagoa do Jequiá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-da-lagoa-do-jequia/resex-marinha-da-lagoa-do-jequia;TRUE;FALSE;
Resex Marinha de Caeté-Taperaçu;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-de-caete-taperacu/resex-marinha-de-caete-taperacu;TRUE;TRUE;
Resex Marinha de Tracuateua;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-de-tracuateua/resex-marinha-de-tracuateua;TRUE;FALSE;
Resex Pirajubaé;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-marinha-do-pirajubae/resex-marinha-do-pirajubae;TRUE;FALSE;
Resex Prainha do Canto Verde;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/resex-prainha-do-canto-verde/resex-prainha-do-canto-verde;TRUE;FALSE;
Revis da Ilha dos Lobos;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/revis-da-ilha-dos-lobos/revis-de-santa-cruz;TRUE;TRUE;
Revis de Santa Cruz;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/revis-de-santa-cruz/revis-de-santa-cruz;TRUE;TRUE;
APA Bacia do Rio Paraíba do Sul;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/apa-bacia-do-rio-paraiba-do-sul/apa-bacia-do-rio-paraiba-do-sul;TRUE;TRUE;apamananciaisrps@icmbio.gov.br
APA da Bacia do Rio São João/Mico-Leão-Dourado;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/apa-da-bacia-do-rio-sao-joao-mico-leao-dourado/apa-da-bacia-do-rio-sao-joao-mico-leao-dourado;TRUE;TRUE;
APA das Ilhas e Várzeas do Rio Paraná;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/apa-das-ilhas-e-varzeas-do-rio-parana/apa-das-ilhas-e-varzeas-do-rio-parana;TRUE;TRUE;apa.ilhasevarzeas@icmbio.gov.br
Arie Buriti de Vassununga;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/arie-buriti-de-vassununga/arie-buriti-de-vassununga;TRUE;TRUE;
Arie Cerrado Pé-de-Gigante;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/arie-cerrado-pe-de-gigante/arie-cerrado-pe-de-gigante;TRUE;TRUE;
Esec da Mata Preta;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/esec-da-mata-preta/esec-da-mata-preta;TRUE;TRUE;
Esec de Murici;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/esec-de-murici/esec-de-murici;TRUE;TRUE;
Esec Mico-Leão-Preto;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/esec-mico-leao-preto/esec-mico-leao-preto;TRUE;TRUE;
Flona de Assungui;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/flona-de-assungui/flona-de-assungui;TRUE;TRUE;ngi.curitiba@icmbio.gov.br
Flona de Caçador;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/flona-de-cacador/flona-de-cacador;TRUE;FALSE;
Flona de Canela;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/flona-de-canela/flona-de-canela;TRUE;TRUE;
Flona de Chapecó;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/flona-de-chapeco/flona-de-chapeco;TRUE;TRUE;
Parna de Aparados da Serra;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-de-aparados-da-serra/parna-de-aparados-da-serra;TRUE;TRUE;
Parna de Itatiaia;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-do-itatiaia/parna-do-itatiaia;TRUE;TRUE;
Parna e Histórico do Monte Pascoal;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-e-historico-do-monte-pascoal/parna-e-historico-do-monte-pascoal;TRUE;TRUE;
Parna Guaricana;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-guaricana/parna-guaricana;TRUE;FALSE;ngi.curitiba@icmbio.gov.br
Parque Nacional do Iguaçu;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/parna-do-iguacu/parna-do-iguacu;TRUE;FALSE;
Rebio Bom Jesus;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rebio-bom-jesus/rebio-bom-jesus;TRUE;FALSE;
Rebio da Mata Escura;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rebio-da-mata-escura/rebio-da-mata-escura;TRUE;TRUE;mataescura@icmbio.gov.br
Rebio das Perobas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rebio-das-perobas/rebio-das-perobas;TRUE;TRUE;
Rebio de Pedra Talhada;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rebio-de-pedra-talhada/rebio-de-pedra-talhada;TRUE;TRUE;
RPPN Bellatrix I;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-bellatrix-i/rppn-bellatrix-i;TRUE;TRUE;
RPPN Bosque de Canela;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-bosque-museu-da-araucaria-de-canela/rppn-bosque-museu-da-araucaria-de-canela;TRUE;TRUE;
RPPN Caetezal;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-caetezal/estrutura;TRUE;TRUE;
RPPN Céu do Mar;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-ceflusmme-ceu-do-mar/rppn-ceflusmme-ceu-do-mar;TRUE;TRUE;
RPPN Chácara Edith;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-chacara-edith/rppn-chacara-edith;TRUE;FALSE;
RPPN do Caju;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-do-caju/estrutura;TRUE;TRUE;
RPPN El Nagual;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-el-nagual/rppn-el-nagual;TRUE;TRUE;
RPPN Eldorado;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-eldorado/rppn-eldorado;TRUE;TRUE;
RPPN Emílio Fiorentino Battistella;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-emilio-fiorentino-battistella/rppn-emilio-fiorentino-battistella;TRUE;TRUE;
RPPN Fazenda Catadupa;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-fazenda-catadupa/rppn-fazenda-catadupa;TRUE;TRUE;
Informações Sobre Visitação - Flona do Amapá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-amapa/informacoes-sobre-visitacao-flona-do-amapa/informacoes-sobre-visitacao-flona-do-amapa;TRUE;FALSE;icmbioamapacentral@icmbio.gov.br
RPPN Fazenda Morro de Sapucaia;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-fazenda-morro-de-sapucaia/rppn-fazenda-morro-de-sapucaia;TRUE;TRUE;
RPPN Jardim dos Beija-Flores;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-jardim-dos-beija-flores/rppn-jardim-dos-beija-flores;TRUE;TRUE;
RPPN Mata do Professor Baptista;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/mata-atlantica/lista-de-ucs/rppn-mata-do-professor-baptista/rppn-mata-do-professor-baptista;TRUE;TRUE;
APA das Nascentes do Rio Vermelho;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/apa-das-nascentes-do-rio-vermelho/apa-das-nascentes-do-rio-vermelho;TRUE;FALSE;apanascentesriovermelho@icmbio.gov.br
Esec Serra Geral do Tocantins;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/esec-serra-geral-do-tocantins/esec-serra-geral-do-tocantins;TRUE;TRUE;
Informações Sobre Visitação - Parna Grande Sertão Veredas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/cerrado/lista-de-ucs/parna-grande-sertao-veredas/informacoes-sobre-visitacao-parna-grande-sertao-veredas/informacoes-sobre-visitacao-parna-grande-sertao-veredas;TRUE;FALSE;
APA Serra da Meruoca;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/apa-serra-da-meruoca/apa-serra-da-meruoca;TRUE;TRUE;
Mona do Rio São Francisco;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/mona-do-rio-sao-francisco/mona-do-rio-sao-francisco;TRUE;FALSE;riosaofrancisco@icmbio.gov.br
Parna da Chapada da Diamantina;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-da-chapada-da-diamantina/parna-da-chapada-da-diamantina;TRUE;TRUE;parnadiamantina@icmbio.gov.br
Parna da Serra das Confusões;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/parna-da-serra-das-confusoes/parna-da-serra-das-confusoes;TRUE;TRUE;
Rebio de Serra Negra;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rebio-de-serra-negra/rebio-de-serra-negra;TRUE;TRUE;
RPPN Monte Alegre;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-monte-alegre/rppn-monte-alegre;TRUE;TRUE;
RPPN Olho D`Água do Tronco;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/caatinga/lista-de-ucs/rppn-olho-dagua-do-tronco/rppn-olho-dagua-do-tronco;TRUE;TRUE;
APA Anhatomirim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/arie-javari-buriti/arie-javari-buriti;TRUE;FALSE;
Esec de Maracá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-de-maraca/esec-de-maraca;TRUE;TRUE;
Esec Juami-Japurá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-juami-japura/esec-juami-japura;TRUE;TRUE;
Esec do Jari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/esec-do-jari/esec-do-jari;TRUE;FALSE;
Flona de Carajás;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-carajas/flona-de-carajas;TRUE;FALSE;
Flona de São Francisco;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-sao-francisco/flona-de-sao-francisco;TRUE;TRUE;
Flona de Saracá-Taquera;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-de-saraca-taquare/flona-de-saraca-taquare;TRUE;TRUE;
Flona do Crepori;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/flona-do-crepori/flona-do-crepori;TRUE;TRUE;flonacrepori.pa@icmbio.gov.br
Parna da Serra do Divisor;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-da-serra-do-divisor/parna-da-serra-do-divisor;TRUE;TRUE;
Parna do Monte Roraima;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-monte-roraima/parna-do-monte-roraima;TRUE;TRUE;parnamonteroraima@icmbio.gov.br
Parna do Rio Novo;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-do-rio-novo/parna-do-rio-novo;TRUE;FALSE;
Parna dos Campos Ferruginosos;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/parna-dos-campos-ferruginosos/parna-dos-campos-ferruginosos;TRUE;TRUE;
Rebio do Abufari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-abufari/rebio-do-abufari;TRUE;TRUE;
Rebio do Guaporé;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-guapore/rebio-do-guapore;TRUE;TRUE;
Rebio do Gurupi;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rebio-do-gurupi/rebio-do-gurupi;TRUE;TRUE;
Resex Arióca Pruanã;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-arioca-pruana/resex-arioca-pruana;TRUE;FALSE;
Resex Baixo Rio Branco-Jauaperi;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-baixo-rio-branco-jauaperi/resex-baixo-rio-branco-jauaperi;TRUE;FALSE;
Resex do Alto Tarauacá;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-alto-taracuaca/resex-do-alto-taracuaca;TRUE;TRUE;
Resex do Rio Cajari;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-rio-cajari/resex-do-rio-cajari;TRUE;TRUE;
Resex do Rio do Cautário;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-rio-do-caitario/resex-do-rio-do-caitario;TRUE;TRUE;
Resex do Rio Ouro Preto;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-do-rio-ouro-preto/resex-do-rio-ouro-preto;TRUE;TRUE;
Resex Quilombo do Flexal;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-quilombo-do-flexal/resex-quilombo-do-flexal;TRUE;FALSE;
Resex Rio Jutaí;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-rio-jutai/resex-rio-jutai;TRUE;TRUE;
Resex Rio Xingu;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-rio-xingu/resex-rio-xingu;TRUE;TRUE;
Resex Terra Grande Pracuúba;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/resex-terra-grande/resex-terra-grande;TRUE;TRUE;
RPPN Lote Cristalino;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/amazonia/lista-de-ucs/rppn-lote-cristalzinho/rppn-lote-cristalzinho;TRUE;TRUE;
APA Anhatomirim;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-anhatomirim/apa-anhatomirim;TRUE;TRUE;
APA Costa das Algas;https://www.gov.br/icmbio/pt-br/assuntos/biodiversidade/unidade-de-conservacao/unidades-de-biomas/marinho/lista-de-ucs/apa-costa-das-algas/apa-costa-das-algas;TRUE;FALSE;
